,userid,time_stamp,adgroup_id,pid,nonclk,clk,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level ,cate_id,campaign_id,customer,brand,price,hist_cate_id,hist_adgroup_id
18224042,37817,1494134361,640862,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6426,380747,116466,,1.9798999346676283e-06,6426,640862
14954242,379438,1494336322,637651,430539_1007,1,0,0,4,2,4,,3,0,1.0,4281,70339,149169,,4.899000032310141e-07,4281,637651
4595247,390932,1494423376,318989,430548_1007,1,0,0,4,2,4,,3,0,2.0,3787,151851,138413,442731.0,2.049899876510608e-06,3787,318989
7557920,390932,1494665369,838400,430548_1007,1,0,0,4,2,4,,3,0,2.0,4505,158656,154002,107386.0,3.549899929566891e-06,4505,838400
10053405,846704,1494633878,68476,430539_1007,1,0,0,10,1,4,,3,0,2.0,841,42648,128090,16082.0,3.7798999983351678e-06,841,68476
24069387,232221,1494589988,268879,430548_1007,1,0,7,2,2,2,1.0,3,0,2.0,4620,312805,19665,309598.0,2.2889999229391833e-07,4620,268879
11078479,390932,1494545491,310586,430548_1007,1,0,0,4,2,4,,3,0,2.0,4282,94326,169621,197848.0,9.798999371923856e-07,4282,310586
15043938,1089728,1494281349,294890,430548_1007,1,0,0,9,1,3,,3,0,2.0,5166,103161,29112,,2.6898999294644454e-06,5166,294890
19609175,1089728,1494559066,642881,430548_1007,1,0,0,9,1,3,,3,0,2.0,6261,346317,1385,154597.0,3.3798999083956005e-06,6261,642881
23657868,409373,1494513630,300848,430548_1007,1,0,0,10,1,4,2.0,3,0,,6735,174364,20730,418067.0,1.5798999584148987e-06,6735,300848
6603815,4500,1494479973,566584,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,4282,212686,181695,,6.798999834245478e-07,4282,566584
12235689,1076981,1494371347,568236,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,999,23360,97346,,3.3989999792538583e-07,999,568236
12340119,594253,1494597587,641667,430548_1007,1,0,0,5,2,5,,3,0,3.0,4520,20589,100099,,3.9598999137524515e-06,4520,641667
17705109,118379,1494262534,695207,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4284,64938,143848,139297.0,1.6499900084454566e-05,4284,695207
20905554,994496,1494474235,281762,430539_1007,1,0,0,4,2,4,,3,0,4.0,12691,244954,159167,52023.0,3.3798999083956005e-06,12691,281762
15062610,994496,1494251635,460388,430539_1007,1,0,0,4,2,4,,3,0,4.0,6261,340124,237836,,3.979900156991789e-06,6261,460388
21342159,122203,1494219098,407741,430539_1007,1,0,0,9,1,3,,3,0,2.0,6286,76341,151804,106641.0,5.899000257159059e-07,6286,407741
21329919,728743,1494068493,400390,430539_1007,1,0,0,4,2,4,,3,0,2.0,9493,338310,40444,395304.0,1.4999899576650932e-05,9493,400390
22793908,390932,1494624997,801858,430548_1007,1,0,0,4,2,4,,3,0,2.0,4505,101720,166575,,3.879899850289803e-06,4505,801858
4184327,1067128,1494400540,618665,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4312,362593,19511,446739.0,4.899000032310141e-07,4312,618665
23658759,186325,1494506032,796931,430548_1007,1,0,0,11,1,5,,2,0,,4520,50277,111173,270147.0,7.498999821109464e-07,4520,796931
14462026,390932,1494679047,421274,430548_1007,1,0,0,4,2,4,,3,0,2.0,6427,88965,109989,293023.0,8.799000283943315e-07,6427,421274
1148142,37817,1494357962,713358,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,4281,70362,149169,,4.899000032310141e-07,4281,713358
8251709,118379,1494403934,107770,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,6806,12993,90726,65364.0,8.59989995660726e-06,6806,107770
6550384,1059997,1494377407,459854,430548_1007,1,0,35,4,2,4,3.0,3,0,2.0,5920,349498,34165,216621.0,6.79989989293972e-06,5920,459854
20847014,1076981,1494168407,741658,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,229373,63683,83190.0,6.189899977471214e-06,856,741658
22793111,390932,1494483415,829802,430548_1007,1,0,0,4,2,4,,3,0,2.0,4281,253395,120671,,9.798999371923856e-07,4281,829802
14321209,1067128,1494477333,571341,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4288,73366,153449,268896.0,2.989899940075702e-06,4288,571341
6624092,4500,1494475471,641698,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,4282,111504,92764,325463.0,9.998999530580477e-07,4282,641698
22221020,1067128,1494647098,783144,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,176914,192896,143597.0,6.798999834245478e-07,4520,783144
23595195,594253,1494687728,137354,430548_1007,1,0,0,5,2,5,,3,0,3.0,4520,59934,139288,112782.0,1.8898999769589864e-06,4520,137354
13897596,731621,1494036596,367378,430539_1007,1,0,0,4,2,4,,3,0,1.0,1175,269370,230169,145901.0,9.989999938397887e-08,1175,367378
11459084,1076981,1494166698,617878,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,112131,14979,,6.499000164694735e-07,856,617878
22455376,994496,1494474760,303096,430539_1007,1,0,0,4,2,4,,3,0,4.0,12691,414052,61262,64377.0,2.3799000246071955e-06,12691,303096
17086654,1089728,1494207700,594676,430548_1007,1,0,0,9,1,3,,3,0,2.0,1665,346317,1385,154597.0,3.7798999983351678e-06,1665,594676
17286225,186325,1494669824,603204,430548_1007,1,0,0,11,1,5,,2,0,,6261,373721,37008,,1.2898999557364732e-06,6261,603204
7678194,390932,1494305206,768574,430548_1007,1,0,0,4,2,4,,3,0,2.0,7146,31887,95711,224752.0,7.899000138422707e-07,7146,768574
14060163,390932,1494665401,704016,430548_1007,1,0,0,4,2,4,,3,0,2.0,4292,315644,207226,,1.9798999346676283e-06,4292,704016
13893739,390932,1494625089,283955,430548_1007,1,0,0,4,2,4,,3,0,2.0,4283,140937,22757,,1.4889999988554337e-07,4283,283955
14489850,390932,1494505275,651233,430548_1007,1,0,0,4,2,4,,3,0,2.0,4283,334914,249964,,5.99900033648737e-07,4283,651233
4119190,1009384,1494169490,770439,430539_1007,1,0,18,3,2,3,2.0,3,0,1.0,856,158494,26710,398219.0,1.4598999769077636e-06,856,770439
24828697,118379,1494153498,419881,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4284,197568,185890,,2.5898998501361348e-06,4284,419881
5329591,716346,1494152135,777260,430539_1007,1,0,18,3,2,3,2.0,3,0,1.0,11123,25512,94443,422342.0,2.8990001510464936e-07,11123,777260
6255189,1067128,1494590170,411566,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6300,18178,96629,290807.0,1.6898999319892027e-06,6300,411566
21850920,1089728,1494473013,643999,430548_1007,1,0,0,9,1,3,,3,0,2.0,6511,178244,107729,64413.0,6.898999913573789e-07,6511,643999
8342152,4500,1494214349,542362,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,4505,258926,41276,98931.0,2.289899839524878e-06,4505,542362
22220995,1067128,1494520386,767443,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,366882,121712,,1.2898999557364732e-06,4520,767443
7679765,4500,1494043649,529834,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,856,155771,180381,,6.599000244023046e-07,856,529834
4567363,782462,1494686351,521519,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,6426,178082,193623,,6.879899956402369e-06,6426,521519
16274333,1076981,1494597443,50170,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6427,97356,71941,35411.0,2.879899966501398e-06,6427,50170
9666392,728644,1494463938,316083,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,6261,24564,39712,,2.2699000510328915e-06,6261,316083
13257623,186325,1494502421,796698,430548_1007,1,0,0,11,1,5,,2,0,,4520,123757,170002,143597.0,4.99800023590069e-07,4520,796698
11783232,186325,1494412674,730354,430548_1007,1,0,0,11,1,5,,2,0,,4282,278231,174085,173333.0,8.499000045958383e-07,4282,730354
24582187,469812,1494069822,181932,430548_1007,1,0,95,12,1,6,2.0,2,0,,4681,182097,195023,,8.19899980797345e-07,4681,181932
16534216,1076981,1494031716,655093,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6426,101655,137545,,2.9799000458297087e-06,6426,655093
7602396,118379,1494256177,565275,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4283,351282,154374,51801.0,3.2898999506869586e-06,4283,565275
16081889,1076981,1494594516,420426,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6427,164899,186787,446859.0,3.889899744535796e-06,6427,420426
21471614,122203,1494211354,85222,430539_1007,1,0,0,9,1,3,,3,0,2.0,4385,158646,121346,168588.0,7.989900041138753e-06,4385,85222
6406185,118379,1494236846,685545,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4284,385536,28200,454237.0,9.598999213267234e-07,4284,685545
7190996,1089728,1494333104,617265,430548_1007,1,0,0,9,1,3,,3,0,2.0,6261,41894,127437,91740.0,2.879899966501398e-06,6261,617265
23916597,718709,1494683700,269309,430539_1007,1,0,66,9,1,3,2.0,3,0,2.0,1540,174719,14005,366642.0,6.499000164694735e-07,1540,269309
24582384,469812,1494071081,538584,430548_1007,1,0,95,12,1,6,2.0,2,0,,4878,26376,96396,374870.0,1.4990000352099742e-07,4878,538584
5881174,186325,1494544940,608624,430548_1007,1,0,0,11,1,5,,2,0,,562,404347,53587,146115.0,2.698999992389872e-07,562,608624
19036499,728644,1494463938,552039,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,6261,155429,169153,419304.0,1.0989900147251319e-05,6261,552039
19368850,56008,1494432433,395923,430539_1007,1,0,7,2,2,2,2.0,3,0,2.0,4295,331596,152855,290579.0,3.2898999506869586e-06,4295,395923
5456975,37817,1494336917,352733,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6554,245512,222258,446633.0,5.099000190966763e-07,6554,352733
4055003,37817,1494134632,676842,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6426,20233,57026,384340.0,3.27989982906729e-06,6426,676842
7164126,846704,1494640852,722110,430539_1007,1,0,0,10,1,4,,3,0,2.0,4280,397424,18362,86040.0,1.5998999742805609e-06,4280,722110
1288701,390932,1494651706,820552,430548_1007,1,0,0,4,2,4,,3,0,2.0,4282,217092,208352,,1.379899913445115e-06,4282,820552
19280254,384414,1494252039,255329,430548_1007,1,0,0,1,2,1,,3,0,,11791,276097,132486,195240.0,1.7098999478548649e-06,11791,255329
13415721,728644,1494249238,702922,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,6261,102351,119606,,5.589000124928134e-07,6261,702922
10379731,390932,1494426188,152434,430548_1007,1,0,0,4,2,4,,3,0,2.0,910,405551,54196,227450.0,4.498999999213993e-07,910,152434
6047722,745918,1494063924,595104,430548_1007,1,0,0,10,1,4,,1,0,,4505,393232,14471,30520.0,3.589899961298215e-06,4505,595104
5823130,406693,1494168638,473695,430548_1007,1,0,12,3,2,3,2.0,2,0,4.0,6523,231875,171969,3276.0,7.498999821109464e-07,6523,473695
7317446,390932,1494425809,566804,430548_1007,1,0,0,4,2,4,,3,0,2.0,4292,69724,125860,,1.1798999821621692e-06,4292,566804
23804287,4500,1494306018,349172,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,4283,249337,60342,,1.0798999028338585e-06,4283,349172
16560120,118379,1494079374,550495,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4283,134678,16298,180871.0,1.6898999319892027e-06,4283,550495
3551077,153909,1494221268,762719,430539_1007,0,1,81,10,1,4,2.0,3,0,4.0,6183,394225,48401,34735.0,3.079899897784344e-06,6183,762719
22545166,390932,1494166086,337167,430548_1007,1,0,0,4,2,4,,3,0,2.0,4505,97097,145553,64746.0,1.8798999690261553e-06,4505,337167
21711026,913595,1494686946,227421,430539_1007,1,0,68,9,1,3,3.0,3,0,2.0,10062,95424,53567,35542.0,4.3799900595331565e-05,10062,227421
19006345,1036810,1494582732,574620,430539_1007,1,0,0,3,2,3,,3,0,2.0,4284,244803,110934,,1.9798999346676283e-06,4284,574620
5301511,1102430,1494374892,531024,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,4281,108361,28529,82527.0,2.5598999400244793e-06,4281,531024
10823537,118379,1494234934,304982,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,5539,62035,57712,317512.0,5.799000177830749e-07,5539,304982
20345508,118379,1494097716,630974,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,7618,357040,49243,52376.0,4.498999999213993e-07,7618,630974
7947353,1089728,1494163542,515310,430548_1007,1,0,0,9,1,3,,3,0,2.0,6281,232674,214856,98931.0,5.889899966859957e-06,6281,515310
10756334,782462,1494201255,470275,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,731,102209,3480,320205.0,2.9890000519117166e-07,731,470275
10069655,186325,1494593883,721089,430548_1007,1,0,0,11,1,5,,2,0,,10717,241443,192352,,1.8798999690261553e-06,10717,721089
11811946,1076981,1494301774,425392,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6427,63227,75843,293023.0,1.2479899851314258e-05,6427,425392
3389892,118379,1494081504,553174,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4283,212648,9570,23125.0,3.3798999083956005e-06,4283,553174
24350798,783332,1494336062,567321,430539_1007,1,0,0,12,1,6,,3,0,1.0,6953,16585,72811,296917.0,1.379899913445115e-06,6953,567321
24582401,469812,1494249270,757520,430548_1007,1,0,95,12,1,6,2.0,2,0,,4874,209560,198966,187924.0,2.799000071718183e-07,4874,757520
16447843,1067128,1494594822,298148,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,7214,124755,143459,396404.0,3.490000111128211e-08,7214,298148
10651377,390932,1494457580,460410,430548_1007,1,0,0,4,2,4,,3,0,2.0,4617,190309,128643,97959.0,1.978999932816805e-07,4617,460410
14057624,4500,1494382150,570957,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,562,307619,199840,,9.798999371923856e-07,562,570957
4084980,503986,1494233762,394676,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,6554,233717,32411,400246.0,8.699000204615004e-07,6554,394676
21069054,4500,1494492570,687185,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6407,356627,139227,49342.0,2.879899966501398e-06,6407,687185
12314866,1102430,1494116621,455069,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,7205,339233,245316,347081.0,2.9599000299640466e-06,7205,455069
18495830,118379,1494095866,626764,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4520,89803,166381,49139.0,1.1798999821621692e-06,4520,626764
10298924,37817,1494297276,654798,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,862,59836,129103,282011.0,1.4798999927734258e-06,862,654798
12425231,867863,1494285066,642539,430548_1007,0,1,20,3,2,3,2.0,3,0,4.0,8056,196482,186868,305148.0,2.4898999981814995e-06,8056,642539
1321208,118379,1494153498,541937,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4283,337797,35572,,8.499000045958383e-07,4283,541937
6645383,994496,1494159585,709038,430539_1007,1,0,0,4,2,4,,3,0,4.0,6261,209629,130773,,1.2798999478036421e-06,6261,709038
10490670,4500,1494475410,528426,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6426,395621,40784,414265.0,3.9899000512377825e-06,6426,528426
14742693,503986,1494570487,654792,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,1665,354873,245190,234846.0,1.379899913445115e-06,1665,654792
6528901,122203,1494209259,97747,430539_1007,1,0,0,9,1,3,,3,0,2.0,4385,50014,92235,169708.0,1.9798999346676283e-06,4385,97747
22055197,118379,1494052008,556225,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4284,344140,10723,146115.0,3.979000098297547e-07,4284,556225
3616507,1089728,1494291343,643723,430548_1007,1,0,0,9,1,3,,3,0,2.0,6183,420250,71302,417313.0,7.199000151558721e-07,6183,643723
23884136,4500,1494301089,418848,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6426,51947,118661,320156.0,5.279900051391451e-06,6426,418848
22951461,37817,1494313631,501978,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,731,105598,7092,190405.0,2.5898998501361348e-06,731,501978
1019522,37817,1494183705,736263,430548_1007,0,1,34,4,2,4,2.0,3,0,3.0,6426,103927,118661,,5.1798997446894646e-06,6426,736263
20778617,37817,1494438578,430149,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6554,131014,7826,181325.0,3.8990000916783174e-07,6554,430149
17489149,173787,1494654960,819174,430548_1007,1,0,20,3,2,3,2.0,3,0,3.0,5957,118152,7602,335699.0,3.0498999876726884e-06,5957,819174
12698420,1089728,1494571556,475404,430548_1007,1,0,0,9,1,3,,3,0,2.0,6261,138681,20629,,1.3499000033334596e-06,6261,475404
1830815,118379,1494068668,702189,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,5539,343941,3536,,9.798999371923856e-07,5539,702189
20828310,390932,1494087524,453452,430548_1007,1,0,0,4,2,4,,3,0,2.0,5139,312834,240235,272529.0,5.498999939845817e-07,5139,453452
3541005,1076981,1494195276,604430,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,89893,225,445005.0,3.9980002952688665e-07,856,604430
13020208,186325,1494544829,697560,430548_1007,1,0,0,11,1,5,,2,0,,4282,102721,7523,,1.2898999557364732e-06,4282,697560
24611073,728743,1494246967,684935,430539_1007,1,0,0,4,2,4,,3,0,2.0,4541,194202,124036,359800.0,6.687489803880453e-05,4541,684935
22221061,1067128,1494632293,806541,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,6300,376715,246243,,1.1198999345651828e-06,6300,806541
24815740,1076981,1494508697,614577,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6185,365381,147118,235372.0,2.879899966501398e-06,6185,614577
11133593,409373,1494214653,588333,430548_1007,1,0,0,10,1,4,2.0,3,0,,1665,202371,103078,234846.0,4.109900146431755e-06,1665,588333
9565432,340579,1494155898,727205,430548_1007,1,0,27,4,2,4,1.0,2,0,4.0,6261,408804,63559,,3.5990001379104797e-07,6261,727205
18791555,118379,1494313863,437648,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,7339,421117,23722,419804.0,3.7990000123500067e-07,7339,437648
23255491,728743,1494068668,46479,430539_1007,1,0,0,4,2,4,,3,0,2.0,7029,390575,40821,324711.0,4.299899956095032e-06,7029,46479
14719087,867863,1494131481,779056,430548_1007,1,0,20,3,2,3,2.0,3,0,4.0,6261,246271,33735,,3.879899850289803e-06,6261,779056
10369093,173787,1494680676,153436,430548_1007,1,0,20,3,2,3,2.0,3,0,3.0,4280,4121,53731,,7.799000059094396e-07,4280,153436
21978643,594253,1494598193,755253,430548_1007,1,0,0,5,2,5,,3,0,3.0,4520,262107,109029,,8.988999979919754e-07,4520,755253
15810697,1089728,1494515000,595018,430548_1007,1,0,0,9,1,3,,3,0,2.0,6426,288375,108709,39763.0,1.3499000033334596e-06,6426,595018
22220552,1067128,1494343041,270195,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,9520,168550,62527,196178.0,3.8990000916783174e-07,9520,270195
15744743,118379,1494043538,618204,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4284,151805,111719,78469.0,1.6898999319892027e-06,4284,618204
5238924,118379,1494039165,172509,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,8113,22480,51598,21837.0,4.079900008946424e-06,8113,172509
21331333,728743,1494290938,458623,430539_1007,1,0,0,4,2,4,,3,0,2.0,9493,20809,96120,356670.0,2.999989919771906e-05,9493,458623
24028650,56008,1494163932,670056,430539_1007,1,0,7,2,2,2,2.0,3,0,2.0,5172,44587,74425,4605.0,5.498999939845817e-07,5172,670056
6140721,118379,1494236813,293142,430539_1007,1,0,46,5,2,5,3.0,3,0,2.0,4284,309284,9570,23125.0,2.989899940075702e-06,4284,293142
17492179,994496,1494251552,519881,430539_1007,1,0,0,4,2,4,,3,0,4.0,6261,165866,183981,,3.679899919006857e-06,6261,519881
97559,469812,1494042383,565111,430548_1007,1,0,95,12,1,6,2.0,2,0,,5024,61620,122147,288295.0,1.4798999927734258e-06,5024,565111
7939089,1089728,1494193410,698753,430548_1007,1,0,0,9,1,3,,3,0,2.0,6281,109019,97576,98931.0,6.79989989293972e-06,6281,698753
18592059,42044,1494519730,520166,430539_1007,1,0,19,3,2,3,2.0,3,0,2.0,4282,395514,49940,,1.0798999028338585e-06,4282,520166
12236238,783332,1494336012,430995,430539_1007,1,0,0,12,1,6,,3,0,1.0,5963,319485,248297,,5.799000177830749e-07,5963,430995
8808564,4500,1494301254,267827,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6407,149851,182866,49342.0,2.879899966501398e-06,6407,267827
8751482,608519,1494351974,601765,430548_1007,1,0,7,2,2,2,1.0,3,0,2.0,10905,353998,115144,452495.0,1.9889999691713456e-07,10905,601765
3194415,1067128,1494556993,662185,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,334814,125658,,8.799000283943315e-07,4520,662185
16098818,1067128,1494063814,109028,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4771,40368,60410,84523.0,1.7989899788517505e-05,4771,109028
14123430,503986,1494391468,468894,430548_1007,1,0,16,3,2,3,1.0,3,0,2.0,6952,173853,163133,,8.799000283943315e-07,6952,468894
7459791,379438,1494040947,606594,430539_1007,1,0,0,4,2,4,,3,0,1.0,6522,98700,103810,,6.898999913573789e-07,6522,606594
21904280,594253,1494687728,356491,430548_1007,1,0,0,5,2,5,,3,0,3.0,4520,329272,239147,321594.0,1.2298999081394868e-06,4520,356491
4002649,731621,1494628596,832051,430539_1007,1,0,0,4,2,4,,3,0,1.0,1665,136030,14567,105308.0,3.3798999083956005e-06,1665,832051
20488749,1089728,1494311083,750135,430548_1007,1,0,0,9,1,3,,3,0,2.0,6183,232981,96251,,9.898999451252166e-07,6183,750135
11212869,467965,1494408994,277035,430548_1007,0,1,0,11,1,5,,3,0,,7279,309140,213495,374225.0,6.749000363015512e-07,7279,277035
12756254,783332,1494514682,812053,430539_1007,1,0,0,12,1,6,,3,0,1.0,4520,41230,127966,,3.299000184142642e-07,4520,812053
11760153,20927,1494056567,526821,430548_1007,1,0,20,3,2,3,2.0,3,0,3.0,4281,349020,42383,9499.0,3.9899000512377825e-06,4281,526821
20675853,122203,1494472350,452537,430539_1007,1,0,0,9,1,3,,3,0,2.0,6961,32790,83062,134605.0,1.379899913445115e-06,6961,452537
1307614,1067128,1494684997,388729,430548_1007,1,0,8,2,2,2,2.0,3,0,4.0,4520,391810,1594,58326.0,1.4798999927734258e-06,4520,388729
6048192,37817,1494134723,639695,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6426,75426,120730,,3.479899987723911e-06,6426,639695
7006216,1076981,1494308423,716181,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6427,398358,38831,,2.279899945278885e-06,6427,716181
5928900,1076981,1494567557,593186,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6185,354863,130278,207119.0,9.898999451252166e-07,6185,593186
11705588,390932,1494457707,109564,430548_1007,1,0,0,4,2,4,,3,0,2.0,1101,180912,176021,61667.0,4.798999952981831e-07,1101,109564
19363359,1076981,1494135479,296386,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,6421,171455,7060,394004.0,3.5798998396785464e-06,6421,296386
11396298,390932,1494324067,609683,430548_1007,1,0,0,4,2,4,,3,0,2.0,6427,353698,109989,370418.0,8.799000283943315e-07,6427,609683
10471019,782462,1494685623,421459,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,4283,343037,246498,372923.0,1.6798999240563717e-06,4283,421459
2411907,37817,1494321748,581373,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6554,60948,143951,206277.0,1.5798999584148987e-06,6554,581373
18830265,37817,1494559870,561184,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6554,124414,174263,80351.0,1.5598999425492366e-06,6554,561184
225857,37817,1494336662,435027,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,6554,17991,79296,164200.0,9.988999636334484e-07,6554,435027
573202,782462,1494550097,699557,430548_1007,1,0,26,4,2,4,2.0,2,0,2.0,7211,422488,76595,342533.0,2.999000230374804e-07,7211,699557
882317,728743,1494330418,643419,430539_1007,1,0,0,4,2,4,,3,0,2.0,4520,353477,13592,,9.798999371923856e-07,4520,643419
20542429,37817,1494357787,754735,430548_1007,1,0,34,4,2,4,2.0,3,0,3.0,4505,138500,1266,,9.998999530580477e-07,4505,754735
22214747,122203,1494598630,729324,430539_1007,1,0,0,9,1,3,,3,0,2.0,8914,408304,63173,89893.0,9.889999574852482e-08,8914,729324
1036479,450685,1494677906,770425,430548_1007,1,0,8,2,2,2,2.0,3,0,3.0,6736,282984,591,85349.0,1.4498999689749326e-06,6736,770425
19624453,728743,1494213687,642214,430539_1007,1,0,0,4,2,4,,3,0,2.0,4541,34660,119435,353787.0,2.7798998871730873e-06,4541,642214
1417137,409373,1494127025,740608,430548_1007,1,0,0,10,1,4,2.0,3,0,,4520,359520,13787,,7.497999945371703e-07,4520,740608
12154744,377490,1494212262,612793,430539_1007,1,0,0,3,2,3,,3,0,,6423,110364,72569,50860.0,4.389899913803674e-06,6423,612793
6580638,1089728,1494108431,779322,430548_1007,1,0,0,9,1,3,,3,0,2.0,6183,375594,249457,353166.0,7.899000138422707e-07,6183,779322
3988560,1102430,1494395852,663255,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,1665,45651,132075,410906.0,2.879899966501398e-06,1665,663255
5773789,4500,1494150185,440989,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,932,106163,36783,87121.0,2.179899865950574e-06,932,440989
6055989,4500,1494135356,93364,430539_1007,1,0,21,3,2,3,3.0,3,0,2.0,6181,130997,7784,64950.0,9.798999371923856e-07,6181,93364
2119098,1113511,1494543768,684724,430548_1007,1,0,0,3,2,3,,3,0,1.0,4281,125699,16007,26572.0,9.988999636334484e-07,4281,684724
21156834,913595,1494686915,217651,430539_1007,1,0,68,9,1,3,3.0,3,0,2.0,10062,414291,68978,,3.5798998396785464e-06,10062,217651
23171718,782044,1494630132,560855,430539_1007,1,0,0,11,1,5,,3,0,2.0,12069,353977,252088,168008.0,7.849000098758552e-07,12069,560855
22776843,640487,1494635918,815491,430539_1007,1,0,0,2,2,2,2.0,3,0,,6426,285254,15160,,1.2798999478036421e-06,6426,815491
4530202,1102430,1494395885,267342,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,7205,85746,135881,68230.0,5.979899924568599e-06,7205,267342
22792590,390932,1494685944,465384,430548_1007,1,0,0,4,2,4,,3,0,2.0,4505,93072,27832,80336.0,1.9798999346676283e-06,4505,465384
7415224,390932,1494072451,372982,430548_1007,1,0,0,4,2,4,,3,0,2.0,9686,284363,235516,373371.0,1.7598999875190202e-06,9686,372982
6886391,1076981,1494602041,436803,430548_1007,1,0,80,10,1,4,2.0,3,0,2.0,856,253437,214447,,7.979000429259031e-07,856,436803
6949395,728644,1494249238,701358,430548_1007,1,0,7,2,2,2,1.0,3,0,1.0,6426,199802,198232,246790.0,3.9899000512377825e-06,6426,701358
18885163,1102430,1494336394,746770,430548_1007,1,0,2,1,2,1,1.0,3,0,4.0,4521,396715,47668,,6.219000283635978e-07,4521,746770
9739198,594253,1494686902,763676,430548_1007,0,1,0,5,2,5,,3,0,3.0,4520,88145,132721,439336.0,1.7798998896978446e-06,4520,763676
6033905,846704,1494393587,134576,430539_1007,1,0,0,10,1,4,,3,0,2.0,7202,76426,154518,193831.0,1.557990071887616e-05,7202,134576
8299137,390932,1494199827,631052,430548_1007,1,0,0,4,2,4,,3,0,2.0,4521,45326,119606,,2.888999972583406e-07,4521,631052
